"КодЗаказа";"ДатаИсполнения";"стоимость";"СтранаПолучателя";"Марка";"Категория";"странаПоставщика";"КодСотрудника"
10259;25.7.1996 0:00:00;208,00;"Мексика";"Inlagd Sill";"Рыбопродукты";"Швеция";4
10337;29.10.1996 0:00:00;5824,00;"Германия";"Inlagd Sill";"Рыбопродукты";"Швеция";4
10408;14.1.1997 0:00:00;2080,00;"Франция";"Inlagd Sill";"Рыбопродукты";"Швеция";8
10523;30.5.1997 0:00:00;4211,99;"Великобритания";"Inlagd Sill";"Рыбопродукты";"Швеция";7
10847;10.2.1998 0:00:00;12479,99;"США";"Inlagd Sill";"Рыбопродукты";"Швеция";4
10966;8.4.1998 0:00:00;2080,00;"Швейцария";"Inlagd Sill";"Рыбопродукты";"Швеция";4
10329;23.10.1996 0:00:00;40051,99;"США";"Gravad lax";"Рыбопродукты";"Швеция";4
10351;20.11.1996 0:00:00;40051,99;"Австрия";"Gravad lax";"Рыбопродукты";"Швеция";1
10353;25.11.1996 0:00:00;84319,99;"Австрия";"Gravad lax";"Рыбопродукты";"Швеция";7
10360;2.12.1996 0:00:00;21080,00;"Франция";"Gravad lax";"Рыбопродукты";"Швеция";4
10372;9.12.1996 0:00:00;63240,00;"Бразилия";"Gravad lax";"Рыбопродукты";"Швеция";5
10417;28.1.1997 0:00:00;105400,00;"Дания";"Gravad lax";"Рыбопродукты";"Швеция";4
10424;27.1.1997 0:00:00;82633,59;"Канада";"Gravad lax";"Рыбопродукты";"Швеция";7
10479;21.3.1997 0:00:00;63240,00;"США";"Gravad lax";"Рыбопродукты";"Швеция";3
10518;5.5.1997 0:00:00;39525,00;"Мексика";"Gravad lax";"Рыбопродукты";"Швеция";4
10540;13.6.1997 0:00:00;79050,00;"Германия";"Gravad lax";"Рыбопродукты";"Швеция";3
10541;29.5.1997 0:00:00;9485,99;"Бразилия";"Gravad lax";"Рыбопродукты";"Швеция";2
10616;5.8.1997 0:00:00;37548,74;"США";"Gravad lax";"Рыбопродукты";"Швеция";1
10672;26.9.1997 0:00:00;35572,49;"Швеция";"Gravad lax";"Рыбопродукты";"Швеция";9
10783;19.12.1997 0:00:00;13175,00;"Бразилия";"Gravad lax";"Рыбопродукты";"Швеция";4
10805;9.1.1998 0:00:00;26350,00;"США";"Gravad lax";"Рыбопродукты";"Швеция";2
10816;4.2.1998 0:00:00;75097,49;"США";"Gravad lax";"Рыбопродукты";"Швеция";4
10817;13.1.1998 0:00:00;79050,00;"Германия";"Gravad lax";"Рыбопродукты";"Швеция";3
10828;4.2.1998 0:00:00;5270,00;"Аргентина";"Gravad lax";"Рыбопродукты";"Швеция";9
10831;23.1.1998 0:00:00;21080,00;"Норвегия";"Gravad lax";"Рыбопродукты";"Швеция";3
10865;12.2.1998 0:00:00;150194,99;"Германия";"Gravad lax";"Рыбопродукты";"Швеция";2
10889;23.2.1998 0:00:00;105400,00;"США";"Gravad lax";"Рыбопродукты";"Швеция";9
10964;24.3.1998 0:00:00;13175,00;"Франция";"Gravad lax";"Рыбопродукты";"Швеция";3
10981;2.4.1998 0:00:00;158100,00;"Бразилия";"Gravad lax";"Рыбопродукты";"Швеция";1
11032;23.4.1998 0:00:00;65875,00;"США";"Gravad lax";"Рыбопродукты";"Швеция";2
10250;12.7.1996 0:00:00;770,00;"Бразилия";"Boston Crab Meat";"Рыбопродукты";"США";4
10260;29.7.1996 0:00:00;924,00;"Германия";"Boston Crab Meat";"Рыбопродукты";"США";4
10264;23.8.1996 0:00:00;1636,24;"Швеция";"Boston Crab Meat";"Рыбопродукты";"США";6
10316;8.10.1996 0:00:00;770,00;"США";"Boston Crab Meat";"Рыбопродукты";"США";1
10318;4.10.1996 0:00:00;1540,00;"Великобритания";"Boston Crab Meat";"Рыбопродукты";"США";8
10340;8.11.1996 0:00:00;877,79;"Франция";"Boston Crab Meat";"Рыбопродукты";"США";1
10351;20.11.1996 0:00:00;1001,00;"Австрия";"Boston Crab Meat";"Рыбопродукты";"США";1
10379;13.12.1996 0:00:00;554,39;"Бразилия";"Boston Crab Meat";"Рыбопродукты";"США";2
10411;21.1.1997 0:00:00;1539,99;"Канада";"Boston Crab Meat";"Рыбопродукты";"США";9
10444;21.2.1997 0:00:00;2310,00;"Швеция";"Boston Crab Meat";"Рыбопродукты";"США";3
10495;11.4.1997 0:00:00;1540,00;"Канада";"Boston Crab Meat";"Рыбопродукты";"США";3
10516;1.5.1997 0:00:00;6947,99;"Ирландия";"Boston Crab Meat";"Рыбопродукты";"США";2
10521;2.5.1997 0:00:00;965,00;"Аргентина";"Boston Crab Meat";"Рыбопродукты";"США";8
10523;30.5.1997 0:00:00;521,09;"Великобритания";"Boston Crab Meat";"Рыбопродукты";"США";7
10548;2.6.1997 0:00:00;1351,00;"Германия";"Boston Crab Meat";"Рыбопродукты";"США";3
10559;13.6.1997 0:00:00;1100,09;"Франция";"Boston Crab Meat";"Рыбопродукты";"США";6
10580;1.7.1997 0:00:00;825,07;"Германия";"Boston Crab Meat";"Рыбопродукты";"США";4
10655;11.9.1997 0:00:00;1543,99;"Италия";"Boston Crab Meat";"Рыбопродукты";"США";1
10657;15.9.1997 0:00:00;2316,00;"США";"Boston Crab Meat";"Рыбопродукты";"США";2
10678;16.10.1997 0:00:00;11580,00;"США";"Boston Crab Meat";"Рыбопродукты";"США";7
10679;30.9.1997 0:00:00;828,00;"Франция";"Boston Crab Meat";"Рыбопродукты";"США";8
10685;3.10.1997 0:00:00;386,00;"Бразилия";"Boston Crab Meat";"Рыбопродукты";"США";4
10711;29.10.1997 0:00:00;4053,00;"США";"Boston Crab Meat";"Рыбопродукты";"США";5
10725;5.11.1997 0:00:00;1158,00;"Бразилия";"Boston Crab Meat";"Рыбопродукты";"США";4
10737;18.11.1997 0:00:00;1158,00;"Франция";"Boston Crab Meat";"Рыбопродукты";"США";2
10747;26.11.1997 0:00:00;3377,50;"Австрия";"Boston Crab Meat";"Рыбопродукты";"США";6
10769;12.12.1997 0:00:00;2750,24;"Дания";"Boston Crab Meat";"Рыбопродукты";"США";3
10778;24.12.1997 0:00:00;965,00;"Швеция";"Boston Crab Meat";"Рыбопродукты";"США";3
10791;1.1.1998 0:00:00;1833,49;"Германия";"Boston Crab Meat";"Рыбопродукты";"США";6
10793;8.1.1998 0:00:00;1351,00;"Великобритания";"Boston Crab Meat";"Рыбопродукты";"США";3
10814;14.1.1998 0:00:00;1930,00;"Франция";"Boston Crab Meat";"Рыбопродукты";"США";3
10818;12.1.1998 0:00:00;1930,00;"Италия";"Boston Crab Meat";"Рыбопродукты";"США";7
10824;30.1.1998 0:00:00;1158,00;"Швеция";"Boston Crab Meat";"Рыбопродукты";"США";8
10890;18.2.1998 0:00:00;1351,00;"Франция";"Boston Crab Meat";"Рыбопродукты";"США";7
10901;26.2.1998 0:00:00;2895,00;"Венесуэлла";"Boston Crab Meat";"Рыбопродукты";"США";4
10909;10.3.1998 0:00:00;482,50;"Норвегия";"Boston Crab Meat";"Рыбопродукты";"США";1
10951;7.4.1998 0:00:00;550,04;"Швейцария";"Boston Crab Meat";"Рыбопродукты";"США";9
10960;8.4.1998 0:00:00;2316,00;"Венесуэлла";"Boston Crab Meat";"Рыбопродукты";"США";3
10973;27.3.1998 0:00:00;579,00;"Франция";"Boston Crab Meat";"Рыбопродукты";"США";6
10989;2.4.1998 0:00:00;386,00;"Бразилия";"Boston Crab Meat";"Рыбопродукты";"США";2
10993;10.4.1998 0:00:00;2533,12;"Швеция";"Boston Crab Meat";"Рыбопродукты";"США";7
10999;10.4.1998 0:00:00;1833,49;"Германия";"Boston Crab Meat";"Рыбопродукты";"США";6
11014;15.4.1998 0:00:00;2431,79;"Венесуэлла";"Boston Crab Meat";"Рыбопродукты";"США";2
11063;6.5.1998 0:00:00;2605,49;"Ирландия";"Boston Crab Meat";"Рыбопродукты";"США";3
11064;4.5.1998 0:00:00;1158,00;"США";"Boston Crab Meat";"Рыбопродукты";"США";1
11067;6.5.1998 0:00:00;868,50;"Германия";"Boston Crab Meat";"Рыбопродукты";"США";1
11072;;3860,00;"Австрия";"Boston Crab Meat";"Рыбопродукты";"США";4
11077;;289,50;"США";"Boston Crab Meat";"Рыбопродукты";"США";1
10248;16.7.1996 0:00:00;980,00;"Финляндия";"Jack's New England Clam Chowder";"Рыбопродукты";"США";5
10309;23.10.1996 0:00:00;224,00;"Ирландия";"Jack's New England Clam Chowder";"Рыбопродукты";"США";3
10311;26.9.1996 0:00:00;672,00;"Франция";"Jack's New England Clam Chowder";"Рыбопродукты";"США";1
10332;21.10.1996 0:00:00;895,99;"Канада";"Jack's New England Clam Chowder";"Рыбопродукты";"США";3
10345;11.11.1996 0:00:00;1008,00;"Германия";"Jack's New England Clam Chowder";"Рыбопродукты";"США";2
10404;8.1.1997 0:00:00;4255,99;"Италия";"Jack's New England Clam Chowder";"Рыбопродукты";"США";2
10463;6.3.1997 0:00:00;5600,00;"Бельгия";"Jack's New England Clam Chowder";"Рыбопродукты";"США";5
10492;11.4.1997 0:00:00;2127,99;"Канада";"Jack's New England Clam Chowder";"Рыбопродукты";"США";3
10498;11.4.1997 0:00:00;4200,00;"Венесуэлла";"Jack's New England Clam Chowder";"Рыбопродукты";"США";8
10516;1.5.1997 0:00:00;2800,00;"Ирландия";"Jack's New England Clam Chowder";"Рыбопродукты";"США";2
10571;4.7.1997 0:00:00;3331,99;"Австрия";"Jack's New England Clam Chowder";"Рыбопродукты";"США";8
10588;10.7.1997 0:00:00;11199,99;"Германия";"Jack's New England Clam Chowder";"Рыбопродукты";"США";2
10625;14.8.1997 0:00:00;700,00;"Мексика";"Jack's New England Clam Chowder";"Рыбопродукты";"США";3
10652;8.9.1997 0:00:00;2800,00;"Бразилия";"Jack's New England Clam Chowder";"Рыбопродукты";"США";4
10663;3.10.1997 0:00:00;3989,99;"Франция";"Jack's New England Clam Chowder";"Рыбопродукты";"США";2
10673;19.9.1997 0:00:00;840,00;"Финляндия";"Jack's New England Clam Chowder";"Рыбопродукты";"США";2
10680;26.9.1997 0:00:00;4200,00;"США";"Jack's New England Clam Chowder";"Рыбопродукты";"США";1
10746;21.11.1997 0:00:00;3920,00;"Швейцария";"Jack's New England Clam Chowder";"Рыбопродукты";"США";1
10767;15.12.1997 0:00:00;280,00;"Бельгия";"Jack's New England Clam Chowder";"Рыбопродукты";"США";4
10776;18.12.1997 0:00:00;1595,99;"Австрия";"Jack's New England Clam Chowder";"Рыбопродукты";"США";1
10777;21.1.1998 0:00:00;2239,99;"Бразилия";"Jack's New England Clam Chowder";"Рыбопродукты";"США";7
10845;30.1.1998 0:00:00;5291,99;"Германия";"Jack's New England Clam Chowder";"Рыбопродукты";"США";8
10856;10.2.1998 0:00:00;2800,00;"Мексика";"Jack's New England Clam Chowder";"Рыбопродукты";"США";3
10882;20.2.1998 0:00:00;3500,00;"США";"Jack's New England Clam Chowder";"Рыбопродукты";"США";4
10923;13.3.1998 0:00:00;1119,99;"Франция";"Jack's New England Clam Chowder";"Рыбопродукты";"США";7
10996;10.4.1998 0:00:00;5600,00;"Германия";"Jack's New England Clam Chowder";"Рыбопродукты";"США";4
11002;16.4.1998 0:00:00;2855,99;"США";"Jack's New England Clam Chowder";"Рыбопродукты";"США";4
11007;13.4.1998 0:00:00;1960,00;"Португалия";"Jack's New England Clam Chowder";"Рыбопродукты";"США";8
11013;10.4.1998 0:00:00;560,00;"Испания";"Jack's New England Clam Chowder";"Рыбопродукты";"США";2
11035;24.4.1998 0:00:00;4200,00;"Бельгия";"Jack's New England Clam Chowder";"Рыбопродукты";"США";2
10287;28.8.1996 0:00:00;1223,99;"Бразилия";"Rogede sild";"Рыбопродукты";"Дания";8
10324;10.10.1996 0:00:00;2880,00;"США";"Rogede sild";"Рыбопродукты";"Дания";9
10390;26.12.1996 0:00:00;4320,00;"Австрия";"Rogede sild";"Рыбопродукты";"Дания";6
10395;3.1.1997 0:00:00;2419,19;"Венесуэлла";"Rogede sild";"Рыбопродукты";"Дания";6
10417;28.1.1997 0:00:00;144,00;"Дания";"Rogede sild";"Рыбопродукты";"Дания";4
10428;4.2.1997 0:00:00;1920,00;"Италия";"Rogede sild";"Рыбопродукты";"Дания";7
10436;11.2.1997 0:00:00;480,00;"Франция";"Rogede sild";"Рыбопродукты";"Дания";3
10454;25.2.1997 0:00:00;767,99;"Франция";"Rogede sild";"Рыбопродукты";"Дания";4
10459;28.2.1997 0:00:00;1823,99;"Франция";"Rogede sild";"Рыбопродукты";"Дания";4
10466;13.3.1997 0:00:00;480,00;"Бразилия";"Rogede sild";"Рыбопродукты";"Дания";4
10512;24.4.1997 0:00:00;917,99;"Бразилия";"Rogede sild";"Рыбопродукты";"Дания";7
10643;2.9.1997 0:00:00;180,00;"Россия";"Rogede sild";"Рыбопродукты";"Дания";6
10644;1.9.1997 0:00:00;2267,99;"Бразилия";"Rogede sild";"Рыбопродукты";"Дания";3
10657;15.9.1997 0:00:00;5400,00;"США";"Rogede sild";"Рыбопродукты";"Дания";2
10670;18.9.1997 0:00:00;7200,00;"Германия";"Rogede sild";"Рыбопродукты";"Дания";4
10696;14.10.1997 0:00:00;2160,00;"США";"Rogede sild";"Рыбопродукты";"Дания";8
10713;24.10.1997 0:00:00;2880,00;"США";"Rogede sild";"Рыбопродукты";"Дания";1
10743;21.11.1997 0:00:00;3191,99;"Великобритания";"Rogede sild";"Рыбопродукты";"Дания";1
10813;9.1.1998 0:00:00;4200,00;"Бразилия";"Rogede sild";"Рыбопродукты";"Дания";1
10876;12.2.1998 0:00:00;2520,00;"Франция";"Rogede sild";"Рыбопродукты";"Дания";7
10943;19.3.1998 0:00:00;1800,00;"Великобритания";"Rogede sild";"Рыбопродукты";"Дания";4
10969;30.3.1998 0:00:00;1080,00;"Бразилия";"Rogede sild";"Рыбопродукты";"Дания";1
10997;13.4.1998 0:00:00;1800,00;"Венесуэлла";"Rogede sild";"Рыбопродукты";"Дания";8
11001;14.4.1998 0:00:00;3000,00;"Швеция";"Rogede sild";"Рыбопродукты";"Дания";2
11019;;360,00;"Аргентина";"Rogede sild";"Рыбопродукты";"Дания";6
11075;;3059,99;"Швейцария";"Rogede sild";"Рыбопродукты";"Дания";8
11077;;352,80;"США";"Rogede sild";"Рыбопродукты";"Дания";1
10332;21.10.1996 0:00:00;972,79;"Канада";"Spegesild";"Рыбопродукты";"Дания";3
10418;24.1.1997 0:00:00;4180,00;"Германия";"Spegesild";"Рыбопродукты";"Дания";4
10431;7.2.1997 0:00:00;1710,00;"Канада";"Spegesild";"Рыбопродукты";"Дания";4
10480;24.3.1997 0:00:00;2280,00;"Франция";"Spegesild";"Рыбопродукты";"Дания";6
10512;24.4.1997 0:00:00;484,49;"Бразилия";"Spegesild";"Рыбопродукты";"Дания";7
10558;10.6.1997 0:00:00;2375,00;"Великобритания";"Spegesild";"Рыбопродукты";"Дания";1
10585;10.7.1997 0:00:00;1425,00;"Бразилия";"Spegesild";"Рыбопродукты";"Дания";7
10656;10.9.1997 0:00:00;512,99;"США";"Spegesild";"Рыбопродукты";"Дания";6
10657;15.9.1997 0:00:00;950,00;"США";"Spegesild";"Рыбопродукты";"Дания";2
10684;30.9.1997 0:00:00;3800,00;"Германия";"Spegesild";"Рыбопродукты";"Дания";3
10685;3.10.1997 0:00:00;1425,00;"Бразилия";"Spegesild";"Рыбопродукты";"Дания";4
10699;13.10.1997 0:00:00;1140,00;"Германия";"Spegesild";"Рыбопродукты";"Дания";3
10710;23.10.1997 0:00:00;475,00;"Италия";"Spegesild";"Рыбопродукты";"Дания";1
10714;27.10.1997 0:00:00;3562,50;"США";"Spegesild";"Рыбопродукты";"Дания";5
10755;28.11.1997 0:00:00;2137,50;"Франция";"Spegesild";"Рыбопродукты";"Дания";4
10762;9.12.1997 0:00:00;2850,00;"Швеция";"Spegesild";"Рыбопродукты";"Дания";3
10837;23.1.1998 0:00:00;2850,00;"Швеция";"Spegesild";"Рыбопродукты";"Дания";9
10875;3.3.1998 0:00:00;1795,49;"Швеция";"Spegesild";"Рыбопродукты";"Дания";4
10928;18.3.1998 0:00:00;475,00;"Испания";"Spegesild";"Рыбопродукты";"Дания";1
10956;20.3.1998 0:00:00;1330,00;"Германия";"Spegesild";"Рыбопродукты";"Дания";6
10977;10.4.1998 0:00:00;2850,00;"Швеция";"Spegesild";"Рыбопродукты";"Дания";8
10255;15.7.1996 0:00:00;13200,00;"Швейцария";"Escargots de Bourgogne";"Рыбопродукты";"Франция";9
10267;6.8.1996 0:00:00;26179,99;"Германия";"Escargots de Bourgogne";"Рыбопродукты";"Франция";4
10275;9.8.1996 0:00:00;2507,99;"Италия";"Escargots de Bourgogne";"Рыбопродукты";"Франция";1
10278;16.8.1996 0:00:00;6600,00;"Швеция";"Escargots de Bourgogne";"Рыбопродукты";"Франция";8
10298;11.9.1996 0:00:00;9900,00;"Ирландия";"Escargots de Bourgogne";"Рыбопродукты";"Франция";6
