КодЗаказа|ДатаРазмещения|Стоимость|СтранаПолучателя|Марка|Категория|странаПоставщика|КодСотрудника
10318|1.10.1996 0:00:00|1540,00|Великобритания|Boston Crab Meat|Рыбопродукты|США|8
10340|29.10.1996 0:00:00|877,79|Франция|Boston Crab Meat|Рыбопродукты|США|1
10351|11.11.1996 0:00:00|1001,00|Австрия|Boston Crab Meat|Рыбопродукты|США|1
10379|11.12.1996 0:00:00|554,39|Бразилия|Boston Crab Meat|Рыбопродукты|США|2
10411|10.1.1997 0:00:00|1539,99|Канада|Boston Crab Meat|Рыбопродукты|США|9
10444|12.2.1997 0:00:00|2310,00|Швеция|Boston Crab Meat|Рыбопродукты|США|3
10495|3.4.1997 0:00:00|1540,00|Канада|Boston Crab Meat|Рыбопродукты|США|3
10516|24.4.1997 0:00:00|6947,99|Ирландия|Boston Crab Meat|Рыбопродукты|США|2
10521|29.4.1997 0:00:00|965,00|Аргентина|Boston Crab Meat|Рыбопродукты|США|8
10523|1.5.1997 0:00:00|521,09|Великобритания|Boston Crab Meat|Рыбопродукты|США|7
10548|26.5.1997 0:00:00|1351,00|Германия|Boston Crab Meat|Рыбопродукты|США|3
10559|5.6.1997 0:00:00|1100,09|Франция|Boston Crab Meat|Рыбопродукты|США|6
10580|26.6.1997 0:00:00|825,07|Германия|Boston Crab Meat|Рыбопродукты|США|4
10655|3.9.1997 0:00:00|1543,99|Италия|Boston Crab Meat|Рыбопродукты|США|1
10657|4.9.1997 0:00:00|2316,00|США|Boston Crab Meat|Рыбопродукты|США|2
10678|23.9.1997 0:00:00|11580,00|США|Boston Crab Meat|Рыбопродукты|США|7
10679|23.9.1997 0:00:00|828,00|Франция|Boston Crab Meat|Рыбопродукты|США|8
10685|29.9.1997 0:00:00|386,00|Бразилия|Boston Crab Meat|Рыбопродукты|США|4
10711|21.10.1997 0:00:00|4053,00|США|Boston Crab Meat|Рыбопродукты|США|5
10725|31.10.1997 0:00:00|1158,00|Бразилия|Boston Crab Meat|Рыбопродукты|США|4
10737|11.11.1997 0:00:00|1158,00|Франция|Boston Crab Meat|Рыбопродукты|США|2
10747|19.11.1997 0:00:00|3377,50|Австрия|Boston Crab Meat|Рыбопродукты|США|6
10769|8.12.1997 0:00:00|2750,24|Дания|Boston Crab Meat|Рыбопродукты|США|3
10778|16.12.1997 0:00:00|965,00|Швеция|Boston Crab Meat|Рыбопродукты|США|3
10791|23.12.1997 0:00:00|1833,49|Германия|Boston Crab Meat|Рыбопродукты|США|6
10793|24.12.1997 0:00:00|1351,00|Великобритания|Boston Crab Meat|Рыбопродукты|США|3
10814|5.1.1998 0:00:00|1930,00|Франция|Boston Crab Meat|Рыбопродукты|США|3
10818|7.1.1998 0:00:00|1930,00|Италия|Boston Crab Meat|Рыбопродукты|США|7
10824|9.1.1998 0:00:00|1158,00|Швеция|Boston Crab Meat|Рыбопродукты|США|8
10890|16.2.1998 0:00:00|1351,00|Франция|Boston Crab Meat|Рыбопродукты|США|7
10901|23.2.1998 0:00:00|2895,00|Венесуэлла|Boston Crab Meat|Рыбопродукты|США|4
10909|26.2.1998 0:00:00|482,50|Норвегия|Boston Crab Meat|Рыбопродукты|США|1
10951|16.3.1998 0:00:00|550,04|Швейцария|Boston Crab Meat|Рыбопродукты|США|9
10960|19.3.1998 0:00:00|2316,00|Венесуэлла|Boston Crab Meat|Рыбопродукты|США|3
10973|24.3.1998 0:00:00|579,00|Франция|Boston Crab Meat|Рыбопродукты|США|6
10989|31.3.1998 0:00:00|386,00|Бразилия|Boston Crab Meat|Рыбопродукты|США|2
10993|1.4.1998 0:00:00|2533,12|Швеция|Boston Crab Meat|Рыбопродукты|США|7
10999|3.4.1998 0:00:00|1833,49|Германия|Boston Crab Meat|Рыбопродукты|США|6
11014|10.4.1998 0:00:00|2431,79|Венесуэлла|Boston Crab Meat|Рыбопродукты|США|2
11063|30.4.1998 0:00:00|2605,49|Ирландия|Boston Crab Meat|Рыбопродукты|США|3
11064|1.5.1998 0:00:00|1158,00|США|Boston Crab Meat|Рыбопродукты|США|1
11067|4.5.1998 0:00:00|868,50|Германия|Boston Crab Meat|Рыбопродукты|США|1
11072|5.5.1998 0:00:00|3860,00|Австрия|Boston Crab Meat|Рыбопродукты|США|4
11077|6.5.1998 0:00:00|289,50|США|Boston Crab Meat|Рыбопродукты|США|1
10248|4.7.1996 0:00:00|980,00|Финляндия|Jack's New England Clam Chowder|Рыбопродукты|США|5
10309|19.9.1996 0:00:00|224,00|Ирландия|Jack's New England Clam Chowder|Рыбопродукты|США|3
10311|20.9.1996 0:00:00|672,00|Франция|Jack's New England Clam Chowder|Рыбопродукты|США|1
10332|17.10.1996 0:00:00|895,99|Канада|Jack's New England Clam Chowder|Рыбопродукты|США|3
10345|4.11.1996 0:00:00|1008,00|Германия|Jack's New England Clam Chowder|Рыбопродукты|США|2
10404|3.1.1997 0:00:00|4255,99|Италия|Jack's New England Clam Chowder|Рыбопродукты|США|2
10463|4.3.1997 0:00:00|5600,00|Бельгия|Jack's New England Clam Chowder|Рыбопродукты|США|5
10492|1.4.1997 0:00:00|2127,99|Канада|Jack's New England Clam Chowder|Рыбопродукты|США|3
10498|7.4.1997 0:00:00|4200,00|Венесуэлла|Jack's New England Clam Chowder|Рыбопродукты|США|8
10516|24.4.1997 0:00:00|2800,00|Ирландия|Jack's New England Clam Chowder|Рыбопродукты|США|2
10571|17.6.1997 0:00:00|3331,99|Австрия|Jack's New England Clam Chowder|Рыбопродукты|США|8
10588|3.7.1997 0:00:00|11199,99|Германия|Jack's New England Clam Chowder|Рыбопродукты|США|2
10625|8.8.1997 0:00:00|700,00|Мексика|Jack's New England Clam Chowder|Рыбопродукты|США|3
10652|1.9.1997 0:00:00|2800,00|Бразилия|Jack's New England Clam Chowder|Рыбопродукты|США|4
10663|10.9.1997 0:00:00|3989,99|Франция|Jack's New England Clam Chowder|Рыбопродукты|США|2
10673|18.9.1997 0:00:00|840,00|Финляндия|Jack's New England Clam Chowder|Рыбопродукты|США|2
10680|24.9.1997 0:00:00|4200,00|США|Jack's New England Clam Chowder|Рыбопродукты|США|1
10746|19.11.1997 0:00:00|3920,00|Швейцария|Jack's New England Clam Chowder|Рыбопродукты|США|1
10767|5.12.1997 0:00:00|280,00|Бельгия|Jack's New England Clam Chowder|Рыбопродукты|США|4
10776|15.12.1997 0:00:00|1595,99|Австрия|Jack's New England Clam Chowder|Рыбопродукты|США|1
10777|15.12.1997 0:00:00|2239,99|Бразилия|Jack's New England Clam Chowder|Рыбопродукты|США|7
10845|21.1.1998 0:00:00|5291,99|Германия|Jack's New England Clam Chowder|Рыбопродукты|США|8
10856|28.1.1998 0:00:00|2800,00|Мексика|Jack's New England Clam Chowder|Рыбопродукты|США|3
10882|11.2.1998 0:00:00|3500,00|США|Jack's New England Clam Chowder|Рыбопродукты|США|4
10923|3.3.1998 0:00:00|1119,99|Франция|Jack's New England Clam Chowder|Рыбопродукты|США|7
10996|2.4.1998 0:00:00|5600,00|Германия|Jack's New England Clam Chowder|Рыбопродукты|США|4
11002|6.4.1998 0:00:00|2855,99|США|Jack's New England Clam Chowder|Рыбопродукты|США|4
11007|8.4.1998 0:00:00|1960,00|Португалия|Jack's New England Clam Chowder|Рыбопродукты|США|8
11013|9.4.1998 0:00:00|560,00|Испания|Jack's New England Clam Chowder|Рыбопродукты|США|2
11035|20.4.1998 0:00:00|4200,00|Бельгия|Jack's New England Clam Chowder|Рыбопродукты|США|2
10287|22.8.1996 0:00:00|1223,99|Бразилия|Rogede sild|Рыбопродукты|Дания|8
10324|8.10.1996 0:00:00|2880,00|США|Rogede sild|Рыбопродукты|Дания|9
10390|23.12.1996 0:00:00|4320,00|Австрия|Rogede sild|Рыбопродукты|Дания|6
10395|26.12.1996 0:00:00|2419,19|Венесуэлла|Rogede sild|Рыбопродукты|Дания|6
10417|16.1.1997 0:00:00|144,00|Дания|Rogede sild|Рыбопродукты|Дания|4
10428|28.1.1997 0:00:00|1920,00|Италия|Rogede sild|Рыбопродукты|Дания|7
10436|5.2.1997 0:00:00|480,00|Франция|Rogede sild|Рыбопродукты|Дания|3
10454|21.2.1997 0:00:00|767,99|Франция|Rogede sild|Рыбопродукты|Дания|4
10459|27.2.1997 0:00:00|1823,99|Франция|Rogede sild|Рыбопродукты|Дания|4
10466|6.3.1997 0:00:00|480,00|Бразилия|Rogede sild|Рыбопродукты|Дания|4
10512|21.4.1997 0:00:00|917,99|Бразилия|Rogede sild|Рыбопродукты|Дания|7
10643|25.8.1997 0:00:00|180,00|Россия|Rogede sild|Рыбопродукты|Дания|6
10644|25.8.1997 0:00:00|2267,99|Бразилия|Rogede sild|Рыбопродукты|Дания|3
10657|4.9.1997 0:00:00|5400,00|США|Rogede sild|Рыбопродукты|Дания|2
10670|16.9.1997 0:00:00|7200,00|Германия|Rogede sild|Рыбопродукты|Дания|4
10696|8.10.1997 0:00:00|2160,00|США|Rogede sild|Рыбопродукты|Дания|8
10713|22.10.1997 0:00:00|2880,00|США|Rogede sild|Рыбопродукты|Дания|1
10743|17.11.1997 0:00:00|3191,99|Великобритания|Rogede sild|Рыбопродукты|Дания|1
10813|5.1.1998 0:00:00|4200,00|Бразилия|Rogede sild|Рыбопродукты|Дания|1
10876|9.2.1998 0:00:00|2520,00|Франция|Rogede sild|Рыбопродукты|Дания|7
10943|11.3.1998 0:00:00|1800,00|Великобритания|Rogede sild|Рыбопродукты|Дания|4
10969|23.3.1998 0:00:00|1080,00|Бразилия|Rogede sild|Рыбопродукты|Дания|1
10997|3.4.1998 0:00:00|1800,00|Венесуэлла|Rogede sild|Рыбопродукты|Дания|8
11001|6.4.1998 0:00:00|3000,00|Швеция|Rogede sild|Рыбопродукты|Дания|2
11019|13.4.1998 0:00:00|360,00|Аргентина|Rogede sild|Рыбопродукты|Дания|6
11075|6.5.1998 0:00:00|3059,99|Швейцария|Rogede sild|Рыбопродукты|Дания|8
11077|6.5.1998 0:00:00|352,80|США|Rogede sild|Рыбопродукты|Дания|1
10332|17.10.1996 0:00:00|972,79|Канада|Spegesild|Рыбопродукты|Дания|3
10418|17.1.1997 0:00:00|4180,00|Германия|Spegesild|Рыбопродукты|Дания|4
10431|30.1.1997 0:00:00|1710,00|Канада|Spegesild|Рыбопродукты|Дания|4
10480|20.3.1997 0:00:00|2280,00|Франция|Spegesild|Рыбопродукты|Дания|6
10512|21.4.1997 0:00:00|484,49|Бразилия|Spegesild|Рыбопродукты|Дания|7
10558|4.6.1997 0:00:00|2375,00|Великобритания|Spegesild|Рыбопродукты|Дания|1
10585|1.7.1997 0:00:00|1425,00|Бразилия|Spegesild|Рыбопродукты|Дания|7
10656|4.9.1997 0:00:00|512,99|США|Spegesild|Рыбопродукты|Дания|6
10657|4.9.1997 0:00:00|950,00|США|Spegesild|Рыбопродукты|Дания|2
10684|26.9.1997 0:00:00|3800,00|Германия|Spegesild|Рыбопродукты|Дания|3
10685|29.9.1997 0:00:00|1425,00|Бразилия|Spegesild|Рыбопродукты|Дания|4
10699|9.10.1997 0:00:00|1140,00|Германия|Spegesild|Рыбопродукты|Дания|3
10710|20.10.1997 0:00:00|475,00|Италия|Spegesild|Рыбопродукты|Дания|1
10714|22.10.1997 0:00:00|3562,50|США|Spegesild|Рыбопродукты|Дания|5
10755|26.11.1997 0:00:00|2137,50|Франция|Spegesild|Рыбопродукты|Дания|4
10762|2.12.1997 0:00:00|2850,00|Швеция|Spegesild|Рыбопродукты|Дания|3
10837|16.1.1998 0:00:00|2850,00|Швеция|Spegesild|Рыбопродукты|Дания|9
10875|6.2.1998 0:00:00|1795,49|Швеция|Spegesild|Рыбопродукты|Дания|4
10928|5.3.1998 0:00:00|475,00|Испания|Spegesild|Рыбопродукты|Дания|1
10956|17.3.1998 0:00:00|1330,00|Германия|Spegesild|Рыбопродукты|Дания|6
10977|26.3.1998 0:00:00|2850,00|Швеция|Spegesild|Рыбопродукты|Дания|8
10255|12.7.1996 0:00:00|13200,00|Швейцария|Escargots de Bourgogne|Рыбопродукты|Франция|9
10267|29.7.1996 0:00:00|26179,99|Германия|Escargots de Bourgogne|Рыбопродукты|Франция|4
10275|7.8.1996 0:00:00|2507,99|Италия|Escargots de Bourgogne|Рыбопродукты|Франция|1
10278|12.8.1996 0:00:00|6600,00|Швеция|Escargots de Bourgogne|Рыбопродукты|Франция|8
10298|5.9.1996 0:00:00|9900,00|Ирландия|Escargots de Bourgogne|Рыбопродукты|Франция|6
10304|12.9.1996 0:00:00|4400,00|Мексика|Escargots de Bourgogne|Рыбопродукты|Франция|1
10324|8.10.1996 0:00:00|14959,99|США|Escargots de Bourgogne|Рыбопродукты|Франция|9
10328|14.10.1996 0:00:00|3960,00|Португалия|Escargots de Bourgogne|Рыбопродукты|Франция|4
10341|29.10.1996 0:00:00|3365,99|Дания|Escargots de Bourgogne|Рыбопродукты|Франция|7
10387|18.12.1996 0:00:00|5280,00|Норвегия|Escargots de Bourgogne|Рыбопродукты|Франция|1
10410|10.1.1997 0:00:00|7040,00|Канада|Escargots de Bourgogne|Рыбопродукты|Франция|3
10411|10.1.1997 0:00:00|3167,99|Канада|Escargots de Bourgogne|Рыбопродукты|Франция|9
10423|23.1.1997 0:00:00|8800,00|Бразилия|Escargots de Bourgogne|Рыбопродукты|Франция|6
10430|30.1.1997 0:00:00|24639,99|Австрия|Escargots de Bourgogne|Рыбопродукты|Франция|4
10457|25.2.1997 0:00:00|15840,00|Германия|Escargots de Bourgogne|Рыбопродукты|Франция|2
10479|19.3.1997 0:00:00|26400,00|США|Escargots de Bourgogne|Рыбопродукты|Франция|3
10480|20.3.1997 0:00:00|5280,00|Франция|Escargots de Bourgogne|Рыбопродукты|Франция|6
10488|27.3.1997 0:00:00|13200,00|Германия|Escargots de Bourgogne|Рыбопродукты|Франция|8
10490|31.3.1997 0:00:00|26400,00|Венесуэлла|Escargots de Bourgogne|Рыбопродукты|Франция|7
10517|24.4.1997 0:00:00|2200,00|Великобритания|Escargots de Bourgogne|Рыбопродукты|Франция|3
10531|8.5.1997 0:00:00|1100,00|Аргентина|Escargots de Bourgogne|Рыбопродукты|Франция|7
10535|13.5.1997 0:00:00|7424,99|Мексика|Escargots de Bourgogne|Рыбопродукты|Франция|4
10567|12.6.1997 0:00:00|17599,99|Ирландия|Escargots de Bourgogne|Рыбопродукты|Франция|1
10575|20.6.1997 0:00:00|6600,00|Германия|Escargots de Bourgogne|Рыбопродукты|Франция|5
10601|16.7.1997 0:00:00|19250,00|Венесуэлла|Escargots de Bourgogne|Рыбопродукты|Франция|7
10605|21.7.1997 0:00:00|10449,99|Канада|Escargots de Bourgogne|Рыбопродукты|Франция|1
10617|31.7.1997 0:00:00|14024,99|США|Escargots de Bourgogne|Рыбопродукты|Франция|4
10665|11.9.1997 0:00:00|550,00|США|Escargots de Bourgogne|Рыбопродукты|Франция|1
10679|23.9.1997 0:00:00|6600,00|Франция|Escargots de Bourgogne|Рыбопродукты|Франция|8
10694|6.10.1997 0:00:00|13750,00|Германия|Escargots de Bourgogne|Рыбопродукты|Франция|8
10701|13.10.1997 0:00:00|19634,99|Ирландия|Escargots de Bourgogne|Рыбопродукты|Франция|6
10703|14.10.1997 0:00:00|19250,00|Швеция|Escargots de Bourgogne|Рыбопродукты|Франция|6
10706|16.10.1997 0:00:00|4400,00|США|Escargots de Bourgogne|Рыбопродукты|Франция|8
10727|3.11.1997 0:00:00|5224,99|Италия|Escargots de Bourgogne|Рыбопродукты|Франция|2
10745|18.11.1997 0:00:00|24750,00|Германия|Escargots de Bourgogne|Рыбопродукты|Франция|9
10749|20.11.1997 0:00:00|3300,00|Великобритания|Escargots de Bourgogne|Рыбопродукты|Франция|4
10750|21.11.1997 0:00:00|11687,49|Финляндия|Escargots de Bourgogne|Рыбопродукты|Франция|9
10757|27.11.1997 0:00:00|3850,00|США|Escargots de Bourgogne|Рыбопродукты|Франция|6
10772|10.12.1997 0:00:00|13750,00|Германия|Escargots de Bourgogne|Рыбопродукты|Франция|3
10799|26.12.1997 0:00:00|13750,00|Германия|Escargots de Bourgogne|Рыбопродукты|Франция|9
10803|30.12.1997 0:00:00|7837,49|Бразилия|Escargots de Bourgogne|Рыбопродукты|Франция|4
10823|9.1.1998 0:00:00|19799,99|Венесуэлла|Escargots de Bourgogne|Рыбопродукты|Франция|5
10835|15.1.1998 0:00:00|8250,00|Франция|Escargots de Bourgogne|Рыбопродукты|Франция|1
10841|20.1.1998 0:00:00|27500,00|Бельгия|Escargots de Bourgogne|Рыбопродукты|Франция|5
10851|26.1.1998 0:00:00|21944,99|Бразилия|Escargots de Bourgogne|Рыбопродукты|Франция|5
